title,link,mountain,upload_to,운해 여부,위치,전날 기온,전날 강수량,전날 습도,전날 기압,일출 기온,일출 풍속,일출 습도,일출 기압,일출 전운량,일교차
2020.8.22 월악산 일출 산행,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=66595&referrerAllArticles=true,['월악산'],20200822,1,제천,23.9 ,0.0 ,82.0 ,984.7 ,23.0 ,1.6 ,86.0 ,984.5 ,10.0 ,-0.9 
오늘 설악산 세존봉 너머로 바라본 일출입니다.,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=65903&referrerAllArticles=true,['설악산'],20200716,0,인제,17.2 ,0.0 ,91.0 ,984.3 ,14.9 ,0.1 ,95.0 ,985.3 ,0.0 ,-2.3 
영남알프스 9봉 완등과 산이 허락해준 일출과 운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=65039&referrerAllArticles=true,['영알'],20200521,0,울산,13.0 ,0.0 ,80.0 ,1004.9 ,12.4 ,1.1 ,80.0 ,1005.2 ,9.0 ,-0.6 
지리산 천왕봉 일출(중산리 코스),https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=64822&referrerAllArticles=true,['지리산'],20200504,1,함양,16.9 ,0.0 ,95.0 ,989.2 ,15.1 ,0.2 ,96.0 ,989.0 ,9.0 ,-1.8 
관악산 일출입니다.,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=63838&referrerAllArticles=true,['관악산'],20200209,0,수원,-2.0 ,0.0 ,69.0 ,1023.9 ,-6.1 ,1.0 ,90.0 ,1023.2 ,0.0 ,-4.1 
지리산 새해 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=63394&referrerAllArticles=true,['지리산'],20200113,1,함양,1.3 ,0.0 ,66.0 ,1001.3 ,1.4 ,2.4 ,61.0 ,1001.4 ,8.0 ,0.1 
2020 새해 설악산 일출 산행(1/1)준회원 가입 첫신고합니다^^,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=63300&referrerAllArticles=true,['설악산'],20200108,1,인제,7.0 ,12.0 ,96.0 ,976.0 ,5.3 ,2.6 ,87.0 ,977.9 ,10.0 ,-1.7 
겨울산의 진리 덕유산 일출과 상고대,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=63199&referrerAllArticles=true,['덕유산'],20200102,1,금산,-3.9 ,0.0 ,91.0 ,1010.4 ,-4.5 ,0.0 ,93.0 ,1009.6 ,7.0 ,-0.6 
`19.12.31~2020.1.1) 설악산 일출 산행 후기,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=63194&referrerAllArticles=true,['설악산'],20200102,1,인제,-5.0 ,0.0 ,85.0 ,1006.7 ,-4.2 ,0.2 ,82.0 ,1005.2 ,1.0 ,0.8 
설악산 혼산 / 한계령~중청대피소~오색(12월30~31) 올해 마지막 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=63149&referrerAllArticles=true,['설악산'],20191231,0,인제,-3.0 ,0.0 ,41.0 ,998.6 ,-8.1 ,1.7 ,53.0 ,1005.0 ,0.0 ,-5.1 
오랑대 일출...,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=62323&referrerAllArticles=true,['오랑대'],20191028,0,부산,13.1 ,0.0 ,40.0 ,1010.3 ,11.5 ,0.7 ,50.0 ,1009.5 ,0.0 ,-1.6 
2019년 일출산행_울산암,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=59697&referrerAllArticles=true,['설악산'],20190102,0,인제,-9.5 ,0.0 ,73.0 ,1007.2 ,-13.2 ,0.1 ,82.0 ,1008.1 ,0.0 ,-3.7 
지리산 촛대봉에서의 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=59690&referrerAllArticles=true,['지리산'],20190102,0,함양,-1.7 ,0.0 ,64.0 ,1014.1 ,-6.8 ,0.2 ,85.0 ,1014.9 ,10.0 ,-5.1 
새해 일출보고. 안산 즐산 하세요^^,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=59679&referrerAllArticles=true,['설악산'],20190101,0,인제,-9.8 ,0.0 ,65.0 ,1009.8 ,-13.4 ,0.5 ,79.0 ,1008.9 ,0.0 ,-3.6 
Happy New Year 2019 남덕유산 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=59678&referrerAllArticles=true,['남덕유산'],20190101,1,금산,-8.0 ,0.0 ,65.0 ,1013.9 ,-7.5 ,0.7 ,69.0 ,1013.2 ,0.0 ,0.5 
팔공산 일출...(블야 100대명산 졸업),https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=59493&referrerAllArticles=true,['팔공산'],20181215,1,대구,-3.4 ,0.0 ,54.0 ,1027.9 ,-6.4 ,0.0 ,65.0 ,1028.0 ,0.0 ,-3.0 
지금 이순간... 재약산 수미봉 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=59010&referrerAllArticles=true,['재약산'],20181021,0,울산,9.4 ,0.0 ,84.0 ,1014.8 ,7.4 ,0.4 ,90.0 ,1014.3 ,0.0 ,-2.0 
지리산 일출 ㅎㅎ,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=58718&referrerAllArticles=true,['지리산'],20180930,1,함양,17.5 ,0.0 ,97.0 ,992.6 ,16.1 ,0.1 ,98.0 ,989.9 ,7.0 ,-1.4 
아들과 지리산 천왕봉일출2번째 성공~~~~~^^,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=57260&referrerAllArticles=true,['지리산'],20180606,0,함양,16.4 ,0.0 ,97.0 ,994.4 ,14.9 ,0.3 ,98.0 ,994.6 ,0.0 ,-1.5 
☆새해 설악산 대청봉 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=40&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=55595&referrerAllArticles=true,['설악산'],20180102,0,인제,-8.3 ,0.0 ,68.0 ,1003.1 ,-10.3 ,0.4 ,74.0 ,1002.8 ,0.0 ,-2.0 
2018년 지리산일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=55569&referrerAllArticles=true,['지리산'],20180101,1,함양,-2.0 ,0.0 ,71.0 ,1006.5 ,-1.1 ,0.8 ,61.0 ,1007.3 ,0.0 ,0.9 
아들과 일출산행 넘 행복한시간 이었네요^^,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=54341&referrerAllArticles=true,['지리산'],20170925,1,함양,16.2 ,0.0 ,98.0 ,999.0 ,14.0 ,0.0 ,98.0 ,998.1 ,0.0 ,-2.2 
지금 이순간... 재약산 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=54020&referrerAllArticles=true,['재약산'],20170903,1,울산,19.8 ,0.0 ,74.0 ,1004.2 ,18.1 ,2.9 ,86.0 ,1004.6 ,3.0 ,-1.7 
반야봉일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=52808&referrerAllArticles=true,['지리산'],20170604,1,함양,14.4 ,0.0 ,72.0 ,992.6 ,8.7 ,0.2 ,96.0 ,993.3 ,0.0 ,-5.7 
언제봐도 일몰 일출은 아름답네요,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=51394&referrerAllArticles=true,['가덕도'],20170224,0,부산,0.8 ,0.0 ,38.0 ,1010.9 ,-1.3 ,6.2 ,43.0 ,1012.1 ,0.0 ,-2.1 
억새와 일몰 그리고 별 과 일출 ~,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=49608&referrerAllArticles=true,['황매산'],20161010,0,합천,9.0 ,0.0 ,88.0 ,1016.5 ,9.8 ,0.2 ,89.0 ,1016.8 ,0.0 ,0.8 
일출산행 북한산 정상.......,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=49320&referrerAllArticles=true,['북한산'],20160918,0,서울,21.9 ,0.0 ,60.0 ,1001.6 ,20.5 ,2.4 ,63.0 ,1001.3 ,1.0 ,-1.4 
14번째 천왕봉일출 (운해 ~),https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=49261&referrerAllArticles=true,['지리산'],20160911,1,함양,19.4 ,0.0 ,97.0 ,996.7 ,19.3 ,0.0 ,97.0 ,996.6 ,0.0 ,-0.1 
함백산 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=48530&referrerAllArticles=true,['함백산'],20160707,0,합천,23.8 ,0.5 ,92.0 ,1011.5 ,23.4 ,0.3 ,94.0 ,1011.1 ,0.0 ,-0.4 
소백산에서 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=46132&referrerAllArticles=true,['소백산'],20160224,0,제천,-4.2 ,0.0 ,51.0 ,997.5 ,-7.9 ,0.8 ,74.0 ,998.9 ,0.0 ,-3.7 
지리산 천왕봉일출산행,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=45735&referrerAllArticles=true,['지리산'],20160131,1,함양,1.8 ,0.0 ,89.0 ,1008.3 ,-1.6 ,0.5 ,81.0 ,1008.5 ,0.0 ,-3.4 
1월 10일 지리산 천왕봉 일출 사진들^^,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=45230&referrerAllArticles=true,['지리산'],20160110,1,함양,2.5 ,0.0 ,58.0 ,1006.7 ,2.2 ,2.2 ,61.0 ,1005.9 ,0.0 ,-0.3 
촛대봉 일출~!,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=45220&referrerAllArticles=true,['지리산'],20160110,0,함양,2.5 ,0.0 ,58.0 ,1006.7 ,2.2 ,2.2 ,61.0 ,1005.9 ,0.0 ,-0.3 
송년 태백산 일출 산행(2015. 12. 29),https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=45111&referrerAllArticles=true,['태백산'],20160106,1,태백,-7.4 ,0.0 ,42.0 ,938.3 ,-6.9 ,1.3 ,37.0 ,935.7 ,0.0 ,0.5 
소백산 일출 운해입니다,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=45087&referrerAllArticles=true,['소백산'],20160106,1,제천,-5.6 ,0.0 ,42.0 ,994.6 ,-10.3 ,0.1 ,77.0 ,993.5 ,0.0 ,-4.7 
가지산 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=45077&referrerAllArticles=true,['가지산'],20160105,0,울산,5.2 ,0.0 ,30.0 ,1018.8 ,1.6 ,0.7 ,55.0 ,1019.2 ,6.0 ,-3.6 
신선대 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=45074&referrerAllArticles=true,['설악산'],20160105,0,인제,-0.9 ,0.0 ,40.0 ,999.7 ,-3.3 ,1.3 ,53.0 ,1000.0 ,0.0 ,-2.4 
새해 첫날 지리산 천왕봉 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=45025&referrerAllArticles=true,['지리산'],20160104,1,함양,4.5 ,0.0 ,78.0 ,1001.3 ,9.0 ,3.9 ,75.0 ,1001.3 ,0.0 ,4.5 
1/2 추암 촛대봉 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=44952&referrerAllArticles=true,['지리산'],20160102,0,함양,0.7 ,0.0 ,84.0 ,1010.0 ,0.7 ,2.7 ,86.0 ,1007.6 ,0.0 ,0.0 
북설악 신선대(성인봉) 일출 동영상,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=44946&referrerAllArticles=true,['설악산'],20160101,0,인제,-2.4 ,0.0 ,84.0 ,1008.2 ,-5.7 ,0.8 ,93.0 ,1007.8 ,0.0 ,-3.3 
북설악 성인대 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=44937&referrerAllArticles=true,['설악산'],20160101,0,인제,-2.4 ,0.0 ,84.0 ,1008.2 ,-5.7 ,0.8 ,93.0 ,1007.8 ,0.0 ,-3.3 
오랜만에 지리산 일출보고 왔습니다 언제나 좋은곳,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=44138&referrerAllArticles=true,['지리산'],20151122,1,함양,8.5 ,0.0 ,98.0 ,1009.3 ,9.1 ,0.0 ,97.0 ,1008.8 ,0.0 ,0.6 
대청봉 핵일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=44047&referrerAllArticles=true,['설악산'],20151116,1,인제,8.3 ,0.0 ,94.0 ,997.9 ,6.6 ,1.6 ,98.0 ,997.0 ,0.0 ,-1.7 
"북설악의 일출,,,^^",https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=43674&referrerAllArticles=true,['설악산'],20151026,0,인제,6.7 ,0.0 ,93.0 ,1001.3 ,4.8 ,1.2 ,96.0 ,1001.3 ,0.0 ,-1.9 
오도산 오늘 일출...,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=43344&referrerAllArticles=true,['오도산'],20151011,1,합천,14.1 ,0.0 ,75.0 ,1006.2 ,10.9 ,0.2 ,69.0 ,1009.2 ,0.0 ,-3.2 
천왕봉일출 (타임랩스),https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=43205&referrerAllArticles=true,['지리산'],20151004,1,함양,15.1 ,0.0 ,94.0 ,1004.8 ,12.3 ,0.4 ,93.0 ,1007.1 ,0.0 ,-2.8 
모산재 운해 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=43000&referrerAllArticles=true,['모산'],20150920,1,합천,17.7 ,0.0 ,91.0 ,1009.7 ,17.3 ,0.5 ,90.0 ,1009.6 ,0.0 ,-0.4 
오늘 아침 천왕봉 일출 이네요,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=41&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=42629&referrerAllArticles=true,['지리산'],20150829,1,함양,19.5 ,0.0 ,93.0 ,992.7 ,18.8 ,0.0 ,94.0 ,992.2 ,0.0 ,-0.7 
가지산 일출 운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=2000-01-012015-08-27&media=0&sortBy=date&articleid=41461&referrerAllArticles=true,['가지산'],20150629,1,울산,17.7 ,0.0 ,95.0 ,1008.1 ,16.4 ,0.7 ,96.0 ,1006.2 ,6.0 ,-1.3 
지리산 일출~~ 방금 그 순간,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=2000-01-012015-08-27&media=0&sortBy=date&articleid=41027&referrerAllArticles=true,['지리산'],20150607,0,함양,13.6 ,0.0 ,95.0 ,998.7 ,12.2 ,0.0 ,96.0 ,999.1 ,0.0 ,-1.4 
황매산 철쭉 &일출 (5월5일),https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=2000-01-012015-08-27&media=0&sortBy=date&articleid=40365&referrerAllArticles=true,['황매산'],20150505,0,합천,12.4 ,0.0 ,35.0 ,1008.8 ,4.5 ,0.9 ,77.0 ,1009.4 ,0.0 ,-7.9 
와룡산 유성 과 철쭉 ..... 운해와 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=2000-01-012015-08-27&media=0&sortBy=date&articleid=40303&referrerAllArticles=true,['와룡산'],20150502,1,대구,19.4 ,0.0 ,69.0 ,1007.7 ,15.8 ,1.2 ,86.0 ,1007.0 ,0.0 ,-3.6 
천왕봉 일출~,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=2000-01-012015-08-27&media=0&sortBy=date&articleid=39889&referrerAllArticles=true,['지리산'],20150417,1,함양,8.1 ,0.0 ,58.0 ,996.4 ,1.0 ,0.0 ,93.0 ,998.4 ,0.0 ,-7.1 
지리산 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=2000-01-012015-08-27&media=0&sortBy=date&articleid=38130&referrerAllArticles=true,['지리산'],20150201,0,함양,-6.8 ,0.0 ,82.0 ,1014.2 ,-9.5 ,0.0 ,93.0 ,1013.8 ,0.0 ,-2.7 
반야봉 일출 (스압주의),https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=2000-01-012015-08-27&media=0&sortBy=date&articleid=37921&referrerAllArticles=true,['지리산'],20150126,1,함양,4.2 ,2.0 ,97.0 ,1003.4 ,4.3 ,0.0 ,97.0 ,1000.6 ,0.0 ,0.1 
기장 달음산 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=2000-01-012015-08-27&media=0&sortBy=date&articleid=37082&referrerAllArticles=true,['달음산'],20150102,0,부산,-3.9 ,0.0 ,41.0 ,1014.3 ,-4.3 ,2.1 ,51.0 ,1013.8 ,0.0 ,-0.4 
지리산 무박 일출 산행기,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=3&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=2000-01-012015-08-27&media=0&sortBy=date&articleid=36786&referrerAllArticles=true,['지리산'],20141224,0,함양,-1.5 ,0.0 ,94.0 ,1005.6 ,0.0 ,0.0 ,93.0 ,1003.9 ,0.0 ,1.5 
